EAN13,DESCRICAO,CODIGO
12255,MP FRUTA CRISTALIZADA kg                ,122556
13409,MP FRUTAS DO BOSQUE kg                  ,134090
12598,MP GANACHE AVELA  kg                    ,125989
12256,MP GANACHE BRANCO kg                    ,122564
13389,MP GANACHE DE MORANGO kg                ,133892
12257,MP GANACHE PRETO kg                     ,122572
12258,MP GELATINA kg                          ,122580
12259,MP GELEIA DE BRILHO NEUTRA kg           ,122599
12260,MP GEMA PASTEURIZADO kg                 ,122602
12261,MP GERGELIM kg                          ,122610
13314,MP GLACE kg                             ,133140
12262,MP GLICOSE kg                           ,122629
12263,MP GOIABA kg                            ,122637
12264,MP GOIABADA kg                          ,122645
12267,MP GRAN PANETONE CONC.kg                ,122670
12268,MP GRANFIL BAUNILHA kg                  ,122688
12269,MP GRANFIL CHOCOLATE kg                 ,122696
12180,MP GRANOLA KG                           ,121800
12189,MP GRANULADO BRANCO kg                  ,121894
12270,MP GRANULADO COLORIDO kg                ,122700
12271,MP GRANULADO kg                         ,122718
12272,MP GRANULE DE CHOCOLATE kg              ,122726
12273,MP GRAO BICO kg                         ,122734
13352,MP GRAO DE BICO kg                      ,133523
12274,MP HALLS kg                             ,122742
12275,MP HAMBURGUER UND                       ,122750
13351,MP HORTELA kg                           ,133515
13391,MP LARANJA DESIDRATADA KG               ,133914
3000030740218,MP LATA MOEDA CHOCOLATE                 ,3074021
12276,MP LEITE COCO kg                        ,122769
12277,MP LEITE CONDENSADO kg                  ,122777
12424,MP LEITE PASTEURIZADO LT                ,124249
12279,MP LEITE PO INTEGRAL kg                 ,122793
13771,MP LEITINHO VABENE kg                   ,137715
12280,MP LIMAO kg                             ,122807
12281,MP LOMBINHO kg                          ,122815
13394,MP LOURO kg                             ,133949
12282,MP MACA kg                              ,122823
13393,MP MACARRAO kg                          ,133930
12283,MP MAIONESE kg                          ,122831
12284,MP MAMAO FORMOSA kg                     ,122840
13350,MP MANGA kg                             ,133507
12285,MP MANJERICAO kg                        ,122858
12286,MP MANTEIGA S/SAL kg                    ,122866
12287,MP MARACUJA kg                          ,122874
12288,MP MARGARINA kg                         ,122882
12289,MP MARGARINA RICCA MASSAS kg            ,122890
13390,MP MARSHMALLOW KG                       ,133906
3000030742854,MP MASSA FLORA CARAVELI 17CM            ,3074285
12291,MP MASSA FLORA CARAVELI 3cm UND         ,122912
12137,MP MASSA FLORA CARAVELI 8CM UND         ,121371
12290,MP MASSA FOLHADA CONG kg                ,122904
13368,MP MASSA PANQUECA KG                    ,133680
12292,MP MEL kg                               ,122920
12293,MP MELHORADOR/REFORCADOR kg             ,122939
12294,MP MILHO kg                             ,122947
12326,MP MIST BISNAGA TRADICIONAL KG          ,123269
13156,MP MIST BOLO VERMELHO KG                ,131563
13348,MP MIST CAKE BANANA INT KG              ,133485
12428,MP MIST CAKE LIMÃO SICILIANO KG         ,124281
12341,MP MIST CAKE RED VELVET KG              ,123412
12332,MP MIST MASSA ROCAMBOLE kg              ,123323
13183,MP MIST PAO CEBOLA KG                   ,131830
12338,MP MIST.PAO MASSAS MACIAS KG            ,123382
12310,MP MISTURA  CAKE NEUTRO kg              ,123102
12314,MP MISTURA BOLO ABACAXI kg              ,123145
12315,MP MISTURA BOLO AIPIM kg                ,123153
12752,MP MISTURA BOLO BAUNILHA kg             ,127523
12316,MP MISTURA BOLO BRIGADEIRO kg           ,123161
12318,MP MISTURA BOLO CENOURA kg              ,123188
12756,MP MISTURA BOLO COCO kg                 ,127566
12754,MP MISTURA BOLO FUBA kg                 ,127540
12755,MP MISTURA BOLO LARANJA kg              ,127558
12757,MP MISTURA BOLO LEITE CONDENSADO kg     ,127574
12753,MP MISTURA BOLO LIMAO kg                ,127531
12319,MP MISTURA BOLO MILHO VERDE kg          ,123196
12320,MP MISTURA BOLO MULTIGRAOS kg           ,123200
12311,MP MISTURA BOLO NEUTRO kg               ,123110
12322,MP MISTURA BROA CAXAMBU kg              ,123226
13982,MP MISTURA BROWNIE kg GENERICO          ,139823
12295,MP MISTURA CAKE CENOURA kg              ,122955
12317,MP MISTURA CAKE CHOCOLATE kg            ,123170
12323,MP MISTURA CAKE INDIANO kg              ,123234
12324,MP MISTURA CAKE LARANJA kg              ,123242
12325,MP MISTURA CAKE TAPIOCA kg              ,123250
13773,MP MISTURA DE CUCA KG                   ,137731
12312,MP MISTURA MULTIUSO kg                  ,123129
12327,MP MISTURA PANETTONE ARTIGIANALE kg     ,123277
12339,MP MISTURA PAO AIPIM kg                 ,123390
12957,MP MISTURA PAO AUSTRALIANO kg           ,129577
12334,MP MISTURA PAO BATATA KG                ,123340
13155,MP MISTURA PAO BETERRABA KG             ,131555
13184,MP MISTURA PAO BISNAGUINHA INTEGRAL KG  ,131849
12328,MP MISTURA PAO BRIOCHE kg               ,123285
12340,MP MISTURA PAO CASEIRO kg               ,123404
13182,MP MISTURA PAO CENOURA                  ,131822
13159,MP MISTURA PAO DA VOVO KG               ,131598
12330,MP MISTURA PAO DE CIABATTA kg           ,123307
12331,MP MISTURA PAO DE LEITE kg              ,123315
13180,MP MISTURA PAO ESPINAFRE                ,131806
12335,MP MISTURA PAO MANDIOQUINHA kg          ,123358
13181,MP MISTURA PAO MARROQUINO               ,131814
12336,MP MISTURA PAO MILHO                    ,123366
12342,MP MISTURA PAO OVOS kg                  ,123420
12337,MP MISTURA PAO SUPER FOFO kg            ,123374
12313,MP MISTURA PAO-DE-LO kg                 ,123137
13375,MP MIX BISCOITO AMENDOIM kg             ,133752
13376,MP MIX BISCOITO CASTANHA/CANELA kg      ,133760
13374,MP MIX BISCOITO FUBA COM COCO kg        ,133744
13373,MP MIX BISCOITO MAISENA kg              ,133736
13372,MP MIX BISCOITO MANTEIGA kg             ,133728
13371,MP MIX BISCOITO TIPO COLONIAL kg        ,133710
13370,MP MIX BROA MILHO kg                    ,133701
13369,MP MIX SEQUILHO kg                      ,133698
12344,MP MOLHO CAESAR kg                      ,123447
13349,MP MOLHO MOSTARDA/MEL kg                ,133493
12563,MP MOLHO PARMESÃO kg                    ,125636
12343,MP MOLHO TOMATE kg                      ,123439
12346,MP MORANGO PRODUCAO kg                  ,123463
12347,MP MOUSSE SUFLAIR NESTLE kg             ,123471
12348,MP MUSSARELA DE BUFALA kg               ,123480
12349,MP NATA kg                              ,123498
13392,MP NOZ MOSCADA kg                       ,133922
12350,MP NOZES GRANULADA kg                   ,123501
13367,MP OLEO DE COCO kg                      ,133671
12351,MP OLEO SOJA kg                         ,123510
12352,MP OREGANO kg                           ,123528
13366,MP OVO DE CODORNA kg                    ,133663
12353,MP OVO PASTEURIZADO kg                  ,123536
12354,MP OVO/GEMA PINTURA kg                  ,123544
13153,MP PACOCA KG                            ,131539
12355,MP PALMITO kg                           ,123552
13185,MP PAO AUSTRALIANO KG                   ,131857
12356,MP PAO CIABATTA kg                      ,123560
12958,MP PAO MULTIGRAOS kg                    ,129585
12590,MP PAO SANDUICHE S/CASCA INTEGRAL kg    ,125903
12538,MP PAO SANDUICHE S/CASCA kg             ,125385
12596,MP PAO TORTA FRIA  kg                   ,125962
12357,MP PAPRICA kg                           ,123579
13611,MP PASTA DE PISTACHE kg                 ,136115
13769,MP PASTA KIT KAT kg                     ,137693
13610,MP PASTA KIT KAT kg                     ,136107
13770,MP PASTA PISTACHE kg                    ,137707
13395,MP PASTILHAS CONFEITADAS KG             ,133957
12358,MP PEITO DE FRANGO kg                   ,123587
12359,MP PEITO FRANGO DEFUMADO kg             ,123595
12360,MP PEPINO CONSERVA kg                   ,123609
13365,MP PEPINO kg                            ,133655
12361,MP PESSEGO EM CALDA kg                  ,123617
12362,MP PHYSALIS kg                          ,123625
12363,MP PIMENTA kg                           ,123633
13364,MP PIMENTAO BIQUINHO kg                 ,133647
12364,MP PIMENTAO kg                          ,123641
13363,MP PIMENTAO SIRIA kg                    ,133639
13362,MP PIMENTAO VERMELHO kg                 ,133620
13766,MP PISTACHE EM GRAOS kg                 ,137669
13768,MP PISTACHE kg                          ,137685
12365,MP POLPA DE ABACAXI kg                  ,123650
12366,MP POLPA DE ALHO kg                     ,123668
12367,MP POLPA DE PESSEGO kg                  ,123676
12368,MP PRESUNTO kg                          ,123684
12369,MP PROPIANATO kg                        ,123692
12371,MP QUEIJO BRANCO kg                     ,123714
12380,MP QUEIJO kg                            ,123803
12372,MP QUEIJO PRATO kg                      ,123722
12381,MP QUEIJO PROVOLONE kg                  ,123811
12382,MP QUEIJO RALADO kg                     ,123820
13361,MP QUINOA kg                            ,133612
12383,MP RAP 10 kg                            ,123838
12177,MP RECHEIO ABACAXI KG                   ,121770
12385,MP RECHEIO ALPINO NESTLE kg             ,123854
12386,MP RECHEIO CHARGE NESTLE kg             ,123862
12387,MP RECHEIO CHOCOLATE BRANCO NESTLE kg   ,123870
12840,MP RECHEIO CHOKO COOKIES BRANCO kg      ,128406
12838,MP RECHEIO CHOKO NINHO kg               ,128384
13356,MP RECHEIO COCO KG                      ,133566
12388,MP RECHEIO DIAMANTE NEGRO kg            ,123889
12329,MP RECHEIO FRUTAS VERMELHAS kg          ,123293
12390,MP RECHEIO LAKA kg                      ,123900
12389,MP RECHEIO LEITE CONDENSADO MOCA kg     ,123897
12391,MP RECHEIO MORANGO NESTLE kg            ,123919
12393,MP RECHEIO OURO BRANCO kg               ,123935
13767,MP RECHEIO PISTACHE kg                  ,137677
12394,MP RECHEIO QUATRO LEITES kg             ,123943
12395,MP RECHEIO RAFAELO kg                   ,123951
12396,MP RECHEIO SONHO DE VALSA kg            ,123960
13765,MP RECHEIO VINHO KG                     ,137650
12397,MP REFRESCO EM PO kg                    ,123978
12398,MP REQUEIJAO kg                         ,123986
12400,MP RICOTA kg                            ,124001
12401,MP RUCULA kg                            ,124010
12402,MP RUM kg                               ,124028
3000030694009,MP SACO PL UN                           ,3069400
12405,MP SAL REFINADO kg                      ,124052
12406,MP SALAME kg                            ,124060
12407,MP SALMAO kg                            ,124079
12408,MP SALSICHA kg                          ,124087
12409,MP SOFTR kg                             ,124095
12410,MP SUCO CONCENTRADO MARACUJA kg         ,124109
12411,MP SUCO DE LARANJA kg                   ,124117
13360,MP SUCO DE LIMAO kg                     ,133604
12836,MP SUPERCREM AVELA kg                   ,128368
12841,MP SUPERCREM BRANCO kg                  ,128414
12384,MP SUSPIRO CASEIRO kg                   ,123846
12412,MP TAHINE kg                            ,124125
12413,MP TEMPERO VERDE KG                     ,124133
12414,MP TOFU kg                              ,124141
12415,MP TOMATE CEREJA kg                     ,124150
12416,MP TOMATE kg                            ,124168
12417,MP TOMATE SECO kg                       ,124176
12419,MP TOMILHO kg                           ,124192
13359,MP TRIGO GRAO kg                        ,133590
12420,MP UVA kg                               ,124206
12421,MP UVA PASSA kg                         ,124214
13358,MP VAGEM kg                             ,133582
13896,MP VERSATIE kg                          ,138967
12422,MP VINAGRE kg                           ,124222
12423,MP VINHO PADARIA kg                     ,124230
10857,MUSSARELA DE BUFALA PADARIA kg          ,108570
2288,MUSSARELA DE BUFALA ROTISSERIA kg       ,22888
                    ,NATA LASAROLI 3,2159503
2326,NATA PADARIA kg                         ,23264
7299,NATA ROTISSERIA kg                      ,72990
7896948702211,NATA VENEZA LIGHT BALDE 3.5kg,3001687
7891000246306,NESCAFE CAFE EM GRAOS NPRO 6X1kg BR,2049554
7891000017562,NESCAFE CAPPUCCINO LATTE 6X1300g XI,1424874
7891000100646,NESCAFE CAPPU.CLASSIC CANL NPRO 6X1 3kg,1624229
7891000082430,NESCAU COM LEITE NPRO 6X1 300g BR,1424904
7891000027448,NESTILY 1kg NESTLE,1187872
                    ,NESTLE DOIS FRADES ACHOC.PO NPRO 6X1,2049538
7898707410252,NHOQUE BATAT NONNA LUIZA 3kg            ,2258153
7898965320041,NHOQUE BATATA KARMELA 1kg,2151138
7336,NHOQUE ROTISSERIA kg                    ,73369
9088,NOZ MOSCADA ROTISSERIA kg               ,90883
2120,NOZES GRANULADA PADARIA kg,21202
7896291999948,NOZES JANDIRA 1kg S/C QUARTILHOS,1743511
8016,NOZES ROTISSERIA kg                     ,80160
7896005918753,N-15B QUATRO DOCE BAIXA                 ,1352350
11308,OLEO COCO ROTISSERIA kg,113085
30,OLEO DE ALGODAO ELOGIATA 14,1688154
7307,OLEO DE SOJA ROTISSERIA kg              ,73075
3000013170759,OLEO SOJA PADARIA kg,1317075
7896432610329,OREGANO CHELLI 500g P/C,1192353
2350,OREGANO PADARIA kg                      ,23507
7319,OREGANO ROTISSERIA kg                   ,73199
7898384330133,OREGANO TURCO DA NOSSA 1kg,2164310
7898143840101,OVO CODORNA 1kg CONSERVA,1993151
7898962338599,OVO DE CODORNA PADARIA BALDE 2kg        ,2312573
7898599083435,OVO INTEGRAL PASTEURIZADO PADARIA 5kg   ,2314304
3000013180390,OVO PASTEURIZADO PADARIA kg,1318039
7898331010033,OVO PAST.INTEGRAL FLEISCHMANN 1l,1190814
7898264130013,OVO PAST.INTEGRAL PRODUCAO 1l,3037134
7898692830264,OVO PAST.MASTER EGGS 1kg RESF.PET       ,2239701
7898692830042,OVO PAST.MASTER EGGS 5kg                ,2241110
7294,OVO ROTISSERIA kg                       ,72940
10960,OVO/GEMA PINTURA PADARIA kg             ,109606
7348,OVOS DE CODORNA ROTISSERIA kg           ,73482
13308,PALETA P/CHURRASCO ROTISSERIA kg        ,133086
7908026001410,PALITO BOMPACK PRODUCAO UN.100          ,1985108
7898952972291,PALITO PROVOLONE SUPER 30g P2kg         ,2230305
7898952972208,PALITO PROVOLONE SUPER 90g P2kg         ,2230313
7898918339014,PALITO TALGE C/2000 EMB.UM A UM         ,975540
7896314616227,PALMEIRA REAL IN NATURE CONG 2kg PICADO,1893467
2440,PALMITO PADARIA kg                      ,24406
JUREIA              ,PALMITO PUPUNHA JUREIA 1,2213214
7354,PALMITO ROTISSERIA kg                   ,73547
7898178841296,PALMITO TOLETE GDM 1.8kg RESTAURANTE    ,1736663
5410687113101,PANETTONE ARTIAGINALE 10kg PURATOS,1948687
3000030800134,PANQUECA CARNE MOIDA kg                 ,3080013
3000030799964,PANQUECA FRANGO COZZINE kg              ,3079996
3000030800219,PANQUECA FRANGO CREMOSO kg              ,3080021
3000030800059,PANQUECA RICOTA C/ TOMATE SECO/RUCULA kg,3080005
7898186431137,PAO AUSTRALIANO SP 2.6kg CONG.,1635131
3419280056916,PAO BAGUETE BRIDOR 280g FORNO SOLEIRA,2165465
12003,PAO BAGUETE FRANCESA LAVIE kg           ,120030
7898186431106,PAO BAGUETE MULT.100g SP 2.6kg CONG.,3021793
7898665620014,PAO BAGUETE PREMIUM PANFACIL 2kg,2188279
12005,PAO BAGUETE 7 GRAOS LAVIE kg            ,120057
7898649521603,PAO BILHA CENTEIO FORMULA HUM 80g P.5kg ,2210460
7898186430369,PAO BILHA CENTEIO SP 3kg CONG.,1635182
12618,PAO CACAU C/LARANJA LAVIE CONG kg       ,126187
7898562232235,PAO CASEIRO PURAPAN 2kg CONG            ,2295768
                    ,PAO CENTEIO 350g SP 4,87521
7898449581371,PAO CERVEJINHA 70g CONG PCT 5kg         ,2270749
HIPERPAN            ,PAO CUCA TR.C/FAROFA HIPERPAN 550g P5,2259508
7898406479550,PAO DE LEITE IREKS C50 5kg              ,2275155
7898406476399,PAO DE MANDIOQUINHA IREKS C50 5kg       ,2275180
7898449581906,PAO DE QUEIJO ESCALDADO JD kg,1851055
7898562232310,PAO DOCE CANELINHA PURAPAN CONG. 5kg    ,2312620
7898449580824,PAO DOCE FILAO JD kg,1793004
7898449581654,PAO DOCE JD CANELINHA kg,1792970
7898449581678,PAO DOCE JD FERRADURA kg,1792997
7898449581579,PAO DOCE JD TRADICIONAL kg,1792962
                    ,PAO DOCE MASSA CONG. PANFACIL 75g 6,2282224
7898562232228,PAO DOCE MINI PURAPAN 5kg CONG          ,2295776
7898562232327,PAO DOCE PURAPAN FILAO COG PCT 2kg      ,2340615
7898562232303,PAO DOCE TRADICIONAL PURAPAN CONG. 5kg  ,2312646
7721,PAO DOGUINHO JD kg COQUETEL,77216
7898562232396,PAO ESCALDADO PRAPAN ABOBORA CONG 14kg  ,2340704
7898562232372,PAO ESCALDADO PURAPAN AIPIM CONG 14kg   ,2340640
7898562232389,PAO ESCALDADO PURAPAN MILHO CONG 14kg   ,2340577
7898562232365,PAO ESCALDADO PURAPAN TRADICIONAL 14kg  ,2340631
7898009400104,PAO FORMA BOM GOSTO 700g INT.S/CASCA PAD,2322692
7898009400098,PAO FORMA BOM GOSTO 700g S/CASCA PAD    ,2322706
7898649520170,PAO FORROZINHO COCO FORMULA HUM 65g P5kg,2230038
7898186434695,PAO FRANCES  SUPRPAN EMB.3kg,3021742
HIPERPAN            ,PAO FRANCES BAG.AUST.HIPERPAN 100g P.3,2259400
HIPERPAN            ,PAO FRANCES BAG.C/FIB HIPERPAN 100g P3,2259451
HIPERPAN            ,PAO FRANCES BAG.MULT HIPERPAN 100g P3,2259486
HIPERPAN            ,PAO FRANCES BAGUETE HIPERPAN 100g P.3,2259419
HIPERPAN            ,PAO FRANCES BAGUETE HIPERPAN 250g P.1,2259443
                    ,PAO FRANCES BAGUETE 100g SP 2,1635123
7898186430123,PAO FRANCES BILHA 63g SP 3kg CONG.,1639447
                    ,PAO FRANCES CACETINHO 30g SP 2,1947354
HIPERPAN            ,PAO FRANCES CERVEJ.HIPERPAN 50g P.9,2296616
HIPERPAN            ,PAO FRANCES CERVEJINHA HIPERPAN 50g P3,2259478
                    ,PAO FRANCES CERVEJINHA PANFACIL 6,1827618
7898649521573,PAO FRANCES CERV.FORMULA HUM 80g P.10kg ,2210479
                    ,PAO FRANCES CURTA PANFACIL 6,2148340
HIPERPAN            ,PAO FRANCES FIBRAS HIPERPAN CONG 9,2340658
HIPERPAN            ,PAO FRANCES FIBRAS HIPERPAN 50g P3,2259460
HIPERPAN            ,PAO FRANCES FOLHADO HIPERPAN 50g P.3,2259427
HIPERPAN            ,PAO FRANCES FOLHADO HIPERPAN 50g P.9,2293145
                    ,PAO FRANCES FOLHADO PANFACIL 3,2188210
7898186432882,PAO FRANCES FOLHADO 50g SP 3kg CONG.,3021696
7898649521634,PAO FRANCES FORMA FORMULA HUM 500g P.5kg,2210436
7898649521511,PAO FRANCES FORMULA HUM 80g P.10kg      ,2148145
7898186433650,PAO FRANCES INTEGRAL 30g SP 2.6kg CONG.,1740636
7898449581296,PAO FRANCES JD CONG. PCT 5kg            ,1855026
7898649521610,PAO FRANCES MINI FOL.FORM.HUM 40g P.5kg ,2210452
7898649521535,PAO FRANCES MINI FORMULA HUM 45g P.10kg ,2210428
HIPERPAN            ,PAO FRANCES MINI HIPERPAN 30g PCT 9,2322684
HIPERPAN            ,PAO FRANCES MINI HIPERPAN 30g P3,2259494
7898649521627,PAO FRANCES MINI INT FORM.HUM 45g P.10kg,2210444
                    ,PAO FRANCES MINI PANFACIL C/FIBRAS 3,2188201
                    ,PAO FRANCES MINI PANFACIL 6,1630334
HIPERPAN            ,PAO FRANCES P.DIURNO HIPERPAN 70g P.9,2259435
